,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,title,zipcode,tel
10,경기도 가평군 북면 석장모루길 13,,31,A02,A0206,A02060100,130915,14,20070710000000,http://tong.visitkorea.or.kr/cms/resource/50/1090950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1090950_image3_1.jpg,127.5480323037,37.8792143684,6,20180723171719,20571,1,가평현암농경유물박물관,12407,
11,서울특별시 종로구 북촌로 52,(가회동),1,A02,A0206,A02060100,130446,14,20071106015801,http://tong.visitkorea.or.kr/cms/resource/75/2550575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2550575_image2_1.jpg,126.9852144301,37.5814804075,6,20180906092900,34172,23,가회민화박물관,03056,
12,서울특별시 중구 을지로 281,"(을지로7가), DDP 배움터 2층 디자인박물관",1,A02,A0206,A02060500,130511,14,20040528000000,http://tong.visitkorea.or.kr/cms/resource/18/2384418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2384418_image2_1.jpg,127.0103125191,37.5681962916,6,20190827092945,87777,24,간송미술관,04566,
13,충청북도 음성군 음성읍 생음대로 594,,33,A02,A0206,A02060200,987769,14,20100326174419,http://tong.visitkorea.or.kr/cms/resource/34/1075534_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1075534_image3_1.jpg,127.6470390172,36.9506931176,6,20190307111148,24447,6,감우재전승기념관,27685,
14,제주특별자치도 제주시 조천읍 남조로 1904,,39,A02,A0206,A02060300,1939058,14,20140805094554,http://tong.visitkorea.or.kr/cms/resource/47/1938047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1938047_image3_1.jpg,126.6708367701,33.4372396188,6,20190806095824,2220,4,갓전시관,63346,
15,전라남도 해남군 문내면 관광레저로 12,,38,A02,A0206,A02061100,1623934,14,20120507135428,http://tong.visitkorea.or.kr/cms/resource/31/1608131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1608131_image3_1.jpg,126.3108529592,34.5732988681,6,20181227141903,15098,23,강강술래 전수관,59004,
16,서울특별시 강남구 테헤란로8길 36,(역삼동),1,A02,A0206,A02060700,130373,14,20071106015448,http://tong.visitkorea.or.kr/cms/resource/87/1807787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1807787_image3_1.jpg,127.0320236842,37.4964911212,6,20180702144155,18396,1,강남문화원,06240,
17,서울특별시 강동구 상암로 168,(천호동),1,A02,A0206,A02060700,130376,14,20071106015454,http://tong.visitkorea.or.kr/cms/resource/92/1865292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1865292_image3_1.jpg,127.1412123500,37.5457151498,6,20180131141143,17498,2,강동문화원,05314,
18,서울특별시 강동구 동남로 870,(상일동),1,A02,A0206,A02060600,1750737,14,20121112160214,http://tong.visitkorea.or.kr/cms/resource/74/2030474_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2030474_image3_1.jpg,127.1573440585,37.5512009153,6,20190516154115,19139,2,강동아트센터,05278,
19,강원도 강릉시 단오장길 1,(노암동),32,A02,A0206,A02060700,1722228,14,20120920093109,,,128.8950253200,37.7481857234,6,20181029160815,17739,1,강릉단오제전수교육관,25586,
20,강원도 강릉시 하슬라로 96,(교동),32,A02,A0206,A02060700,129942,14,20071106013624,http://tong.visitkorea.or.kr/cms/resource/82/177382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/177382_image3_1.jpg,128.8738046819,37.7587674189,6,20180116105510,18038,1,강릉문화원,25517,
21,강원도 강릉시 율곡로3139번길 24,(죽헌동),32,A02,A0206,A02060100,129784,14,20071106013001,http://tong.visitkorea.or.kr/cms/resource/15/1185615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1185615_image3_1.jpg,128.8766149376,37.7782679956,6,20190617110423,42483,1,강릉시 오죽헌/시립박물관,25465,
22,강원도 강릉시 죽헌길 7,(지변동) 강릉원주대학교 학술정보지원센터(C5건물) 내 3·4층,32,A02,A0206,A02060100,2551386,14,20180620095244,http://tong.visitkorea.or.kr/cms/resource/83/2551383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2551383_image2_1.jpg,128.8700824251,37.7707381838,6,20191018134506,363,1,강릉원주대학교 박물관,25457,
23,서울특별시 강북구 삼각산로 85,(수유동),1,A02,A0206,A02060700,130217,14,20071106014715,http://tong.visitkorea.or.kr/cms/resource/33/1894733_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1894733_image3_1.jpg,127.0133101828,37.6408434551,6,20180221142648,17061,3,강북문화원,01036,
24,전라북도 전주시 완산구 전주천동로 74,(교동),37,A02,A0206,A02060300,130090,14,20071106014148,http://tong.visitkorea.or.kr/cms/resource/94/1605494_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1605494_image3_1.jpg,127.1524920198,35.8112813788,6,20180313100031,28568,12,강암서예관,55044,
25,강원도 평창군 대관령면 경강로 5754,,32,A02,A0206,A02060300,130869,14,20061013000000,http://tong.visitkorea.or.kr/cms/resource/50/2365250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2365250_image3_1.jpg,128.7582728990,37.6855597537,6,20180202171008,34018,15,강원 신재생에너지전시관,25342,
26,강원도 춘천시 신북읍 신샘밭로 361,,32,A02,A0206,A02060100,130664,14,20051017000000,http://tong.visitkorea.or.kr/cms/resource/93/2549593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2549593_image2_1.jpg,127.7502791735,37.9254988538,6,20180530143739,21836,13,강원경찰박물관,24206,
27,강원도 춘천시 강원대학길 1,(효자동),32,A02,A0206,A02060100,129840,14,20071106013246,http://tong.visitkorea.or.kr/cms/resource/33/700633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/700633_image3_1.jpg,127.7438036813,37.8684387044,6,20181226131050,27088,13,강원대학교중앙박물관,24341,
28,강원도 춘천시 화목원길 24,(사농동),32,A02,A0206,A02060100,130728,14,20060209000000,http://tong.visitkorea.or.kr/cms/resource/60/182060_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/182060_image3_1.jpg,127.7255592885,37.9225959520,6,20181227170245,20623,13,강원도 산림박물관,24207,
29,강원도 삼척시 신기면 강원남부로 3016,,32,A02,A0206,A02060100,130670,14,20060327000000,http://tong.visitkorea.or.kr/cms/resource/55/1581555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1581555_image3_1.jpg,129.0864425560,37.3512296843,6,20180329165126,30003,4,강원종합박물관,25943,
30,전라남도 강진군 대구면 청자촌길 33,(대구면),38,A02,A0206,A02060100,130135,14,20050106000000,http://tong.visitkorea.or.kr/cms/resource/00/975400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/975400_image3_1.jpg,126.8009697239,34.5086363780,6,20190610152130,37079,1,강진 고려청자박물관,59263,
31,전라남도 강진군 강진읍 오감길 2,,38,A02,A0206,A02060600,2515789,14,20171117102620,,,126.7735884140,34.6391324006,6,20191018161008,729,1,강진 오감통,59231,
32,전라남도 강진군 강진읍 남문길 10,,38,A02,A0206,A02060900,1623643,14,20120507094128,http://tong.visitkorea.or.kr/cms/resource/20/1606620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1606620_image3_1.jpg,126.7697553845,34.6404905180,6,20181030131147,16162,1,강진군도서관,59229,
33,전라남도 강진군 강진읍 영랑로1길 9,,38,A02,A0206,A02060700,130218,14,20071106014716,,,126.7705331509,34.6381546821,6,20180221141715,16864,1,강진문화원,59233,
34,전라남도 강진군 강진읍 영랑로1길 9,,38,A02,A0206,A02060600,1778079,14,20130110142454,,,126.7705331509,34.6381546821,6,20191126180829,17176,1,강진아트홀,59233,
35,인천광역시 강화군 강화읍 고비고개로19번길 12,,2,A02,A0206,A02060600,130219,14,20071106014721,http://tong.visitkorea.or.kr/cms/resource/47/1895147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1895147_image3_1.jpg,126.4746009394,37.7453439098,6,20181207100046,24290,1,강화문예회관,23028,
36,인천광역시 강화군 강화읍 남문로 52,,2,A02,A0206,A02060700,129867,14,20071106013340,http://tong.visitkorea.or.kr/cms/resource/32/1895132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1895132_image3_1.jpg,126.4879775686,37.7425639138,6,20180202103804,19698,1,강화문화원,23037,
37,인천광역시 강화군 하점면 강화대로 994-19,,2,A02,A0206,A02060100,129810,14,20071106013126,http://tong.visitkorea.or.kr/cms/resource/81/1876581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1876581_image3_1.jpg,126.4352815292,37.7737399035,6,20191211111308,52632,1,강화역사박물관,23014,
38,인천광역시 강화군 하점면 강화대로 994-33,,2,A02,A0206,A02060100,2523291,14,20171218135634,http://tong.visitkorea.or.kr/cms/resource/86/2523286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2523286_image2_1.jpg,126.4347260016,37.7745647975,6,20191018160931,1536,1,강화자연사박물관,23014,
39,인천광역시 강화군 송해면 장정양오길 413,(송해면),2,A02,A0206,A02060300,130733,14,20060220000000,http://tong.visitkorea.or.kr/cms/resource/46/1579246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1579246_image3_1.jpg,126.4465355045,37.7933350367,6,20181030112621,31469,1,강화화문석문화관,23013,
40,경상북도 청송군 진보면 청송로 6359,,35,A02,A0206,A02060300,1927047,14,20140619155513,http://tong.visitkorea.or.kr/cms/resource/69/2026169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2026169_image3_1.jpg,129.0398047825,36.5234624390,6,20191115150909,5344,21,객주문학관,37407,
41,서울특별시 구로구 가마산로25길 21,(구로동),1,A02,A0206,A02060500,2591878,14,20190313155411,http://tong.visitkorea.or.kr/cms/resource/75/2591875_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/75/2591875_image2_1.bmp,126.8894255436,37.4970135079,6,20190806173419,33,7,갤러리 구루지,08301,
42,서울특별시 종로구 인사동길 39,(관훈동) 성지빌딩 301호,1,A02,A0206,A02060500,130840,14,20060524000000,http://tong.visitkorea.or.kr/cms/resource/55/682555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/682555_image3_1.jpg,126.9849480058,37.5737840753,6,20180312143202,19208,23,갤러리 나우,03149,
43,서울특별시 종로구 인사동5길 26,(관훈동),1,A02,A0206,A02060500,130577,14,20050531000000,http://tong.visitkorea.or.kr/cms/resource/07/2022407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2022407_image3_1.jpg,126.9848480493,37.5725731030,6,20180907142348,21937,23,갤러리 라메르,03149,
44,서울특별시 종로구 필운대로7길 12,(옥인동),1,A02,A0206,A02060500,130405,14,20071106015549,http://tong.visitkorea.or.kr/cms/resource/36/2045036_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2045036_image2_1.jpg,126.9678271232,37.5815911941,6,20181231100216,26273,23,갤러리 룩스,03034,
45,서울특별시 종로구 경희궁1길 18,(신문로2가),1,A02,A0206,A02060500,130586,14,20050601000000,,,126.9705160450,37.5717673840,6,20181227101355,18635,23,갤러리 뤼미에르,03176,
46,서울특별시 강남구 압구정로46길 71,(신사동),1,A02,A0206,A02060500,130581,14,20050601000000,http://tong.visitkorea.or.kr/cms/resource/83/2402783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2402783_image2_1.jpg,127.0365891542,37.5240907763,6,20180126135837,17886,1,갤러리 마노,06020,
47,부산광역시 해운대구 해운대해변로298번길 24,(중동) 팔레드시즈 2층,6,A02,A0206,A02060500,1381088,14,20110906172016,http://tong.visitkorea.or.kr/cms/resource/81/1982281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1982281_image3_1.jpg,129.1666100994,35.1602160088,6,20180320140230,17824,16,갤러리 미고,48099,
48,서울특별시 종로구 삼일대로 461,(경운동),1,A02,A0206,A02060500,130568,14,20050523000000,http://tong.visitkorea.or.kr/cms/resource/88/1894988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1894988_image3_1.jpg,126.9858145422,37.5755949916,6,20180213175304,17094,23,갤러리 미즈,03147,
49,서울특별시 종로구 삼청로 76-1,(화동),1,A02,A0206,A02060500,130590,14,20050602000000,http://tong.visitkorea.or.kr/cms/resource/27/696627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/696627_image3_1.jpg,126.9818258293,37.5822163726,6,20181226095557,18668,23,갤러리 빔,03053,
50,서울특별시 강남구 학동로 523,(청담동),1,A02,A0206,A02060500,129927,14,20071106013552,http://tong.visitkorea.or.kr/cms/resource/32/1837332_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1837332_image3_1.jpg,127.0560652706,37.5201388076,6,20180212171933,21674,1,갤러리 서림,06072,
51,경기도 양평군 서종면 중미산로 47,,31,A02,A0206,A02060500,1179411,14,20110120175438,http://tong.visitkorea.or.kr/cms/resource/17/1111317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1111317_image3_1.jpg,127.3572354705,37.6040622960,6,20181226135529,27151,19,갤러리 서종,12503,
52,서울특별시 종로구 삼청로 58-4,(소격동),1,A02,A0206,A02060500,130614,14,20050628000000,http://tong.visitkorea.or.kr/cms/resource/98/1894998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1894998_image3_1.jpg,126.9806370860,37.5808859501,6,20181228152728,17106,23,갤러리 스케이프,03053,
53,서울특별시 중구 다산로16길 29,(신당동),1,A02,A0206,A02060500,130571,14,20050525000000,http://tong.visitkorea.or.kr/cms/resource/92/1894992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1894992_image3_1.jpg,127.0134459064,37.5562477360,6,20181228153005,17553,24,갤러리 스클로,04591,
54,서울특별시 종로구 자하문로6길 20,(통의동),1,A02,A0206,A02060500,130190,14,20071106014620,http://tong.visitkorea.or.kr/cms/resource/39/683539_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/683539_image3_1.jpg,126.9732156208,37.5780694778,6,20181226100813,23370,23,갤러리 시몬,03044,
55,서울특별시 종로구 율곡로3길 66-17,(안국동),1,A02,A0206,A02060500,130616,14,20050628000000,http://tong.visitkorea.or.kr/cms/resource/94/1895694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1895694_image3_1.jpg,126.9827480622,37.5788751102,6,20181227165217,17290,23,갤러리 아트링크,03061,
56,서울특별시 종로구 자하문로6길 15,(통의동),1,A02,A0206,A02060500,130617,14,20050628000000,http://tong.visitkorea.or.kr/cms/resource/44/682244_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/682244_image3_1.jpg,126.9729156422,37.5782777816,6,20180313171004,18702,23,갤러리 아트사이드,03044,
57,서울특별시 강남구 압구정로71길 14,(청담동),1,A02,A0206,A02060500,1252563,14,20110408100108,http://tong.visitkorea.or.kr/cms/resource/61/1258061_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1258061_image3_1.jpg,127.0458882102,37.5275211007,6,20181226134601,27714,1,갤러리 엠,06010,
58,경기도 양평군 강하면 전수샛골2길 3,,31,A02,A0206,A02060500,630930,14,20081001155346,http://tong.visitkorea.or.kr/cms/resource/23/1096623_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1096623_image3_1.jpg,127.4338091325,37.5054418042,6,20191002172016,24959,19,갤러리 와,12575,
59,서울특별시 종로구 인사동10길 18,(관훈동),1,A02,A0206,A02060500,129902,14,20071106013453,http://tong.visitkorea.or.kr/cms/resource/59/682259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/682259_image3_1.jpg,126.9859145721,37.5742229305,6,20181226110218,18288,23,갤러리 우림,03148,
60,서울특별시 강남구 압구정로71길 14,(청담동),1,A02,A0206,A02060500,130583,14,20050601000000,http://tong.visitkorea.or.kr/cms/resource/77/683577_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/683577_image3_1.jpg,127.0458882102,37.5275211007,6,20181224151317,19984,1,갤러리 원,06010,
61,서울특별시 강남구 압구정로36길 8,(신사동),1,A02,A0206,A02060500,129924,14,20071106013544,http://tong.visitkorea.or.kr/cms/resource/81/2024981_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2024981_image3_1.jpg,127.0313117475,37.5279485666,6,20180313165047,25479,1,갤러리 인데코,06023,
62,서울특별시 강남구 도산대로87길 25,(청담동),1,A02,A0206,A02060500,1005620,14,20100422143655,http://tong.visitkorea.or.kr/cms/resource/98/1865698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1865698_image3_1.jpg,127.0501323005,37.5263824203,6,20180212173601,25042,1,갤러리 피치,06012,
63,서울특별시 종로구 인사동10길 23-4,(경운동),1,A02,A0206,A02060500,130621,14,20050628000000,http://tong.visitkorea.or.kr/cms/resource/02/1895002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1895002_image3_1.jpg,126.9862367533,37.5746312220,6,20180213175004,19967,23,갤러리 한,03146,
64,서울특별시 종로구 삼청로 14,(사간동),1,A02,A0206,A02060500,129917,14,20071106013528,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image3_1.jpg,126.9798039302,37.5773002409,6,20180316154241,25862,23,갤러리 현대,03062,
65,서울특별시 종로구 인사동4길 12,(낙원동),1,A02,A0206,A02060500,745873,14,20090603102703,http://tong.visitkorea.or.kr/cms/resource/21/696721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/696721_image3_1.jpg,126.9869478421,37.5731258544,6,20190926164448,21458,23,갤러리 M,03163,
66,서울특별시 용산구 회나무로44가길 30,(이태원동),1,A02,A0206,A02060500,130573,14,20050525000000,http://tong.visitkorea.or.kr/cms/resource/94/1257994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1257994_image3_1.jpg,126.9921760503,37.5410991142,6,20190527094942,19938,1,갤러리 S.P,04346,
67,서울특별시 종로구 북촌로 137-7,(삼청동),1,A02,A0206,A02060500,2543000,14,20180413144207,http://tong.visitkorea.or.kr/cms/resource/03/2543003_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2543003_image2_1.JPG,126.9829811452,37.5869575087,6,20191018153135,1436,23,갤러리3안,03053,
68,서울특별시 강남구 논현로 745,(논현동),1,A02,A0206,A02060500,2642151,14,20191223141229,,,127.0284206157,37.5183635167,6,20191223141229,0,1,갤러리JJ,06040,
69,서울특별시 종로구 삼청로 87,(팔판동) 도올빌딩 2층,1,A02,A0206,A02060500,130613,14,20050628000000,http://tong.visitkorea.or.kr/cms/resource/87/1903887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1903887_image3_1.jpg,126.9816702591,37.5832329183,6,20180307163909,18070,23,갤러리도올,03054,
70,서울특별시 강남구 압구정로 461,(청담동),1,A02,A0206,A02060500,129922,14,20071106013539,http://tong.visitkorea.or.kr/cms/resource/58/683658_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/683658_image3_1.jpg,127.0472214864,37.5252491662,6,20181226102906,23011,1,갤러리미,06011,
71,경기도 파주시 회동길 37-9,(문발동),31,A02,A0206,A02060500,749479,14,20090608131657,http://tong.visitkorea.or.kr/cms/resource/10/737810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/737810_image3_1.jpg,126.6842717353,37.7057689009,6,20190926163521,19638,27,갤러리박영,10881,
72,대구광역시 중구 봉산문화길 34,(봉산동),4,A02,A0206,A02060500,130362,14,20071106015415,http://tong.visitkorea.or.kr/cms/resource/29/1888929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1888929_image3_1.jpg,128.5981071169,35.8616320928,6,20181228112201,27657,8,갤러리소헌,41959,
73,서울특별시 종로구 팔판길 23,(팔판동),1,A02,A0206,A02060500,130597,14,20050607000000,http://tong.visitkorea.or.kr/cms/resource/14/2025914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2025914_image3_1.jpg,126.9809925530,37.5828940563,6,20181227102951,18635,23,갤러리에이엠,03054,
74,부산광역시 부산진구 범양로79번길 8,(양정동),6,A02,A0206,A02060500,130618,14,20070906000000,,,129.0628743671,35.1715544863,6,20181226094806,18551,4,갤러리예가,47198,
75,서울특별시 강남구 도산대로56길 15-1,(청담동),1,A02,A0206,A02060500,2484861,14,20170310105321,http://tong.visitkorea.or.kr/cms/resource/46/2484846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2484846_image2_1.jpg,127.0406110648,37.5221605173,6,20191023151205,1837,1,갤러리위,06062,
76,서울특별시 종로구 경희궁2길 12,(내수동),1,A02,A0206,A02060500,745781,14,20090602155154,http://tong.visitkorea.or.kr/cms/resource/65/696665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/696665_image3_1.jpg,126.9713937114,37.5728728270,6,20190926164812,21948,23,갤러리정,03175,
77,서울특별시 종로구 북촌로5길 64,(소격동),1,A02,A0206,A02060500,130587,14,20050602000000,http://tong.visitkorea.or.kr/cms/resource/81/1837781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1837781_image3_1.jpg,126.9814370406,37.5799332974,6,20181224150355,20261,23,갤러리조선,03053,
78,서울특별시 용산구 유엔빌리지길 28,(한남동),1,A02,A0206,A02060500,2369638,14,20160224101039,http://tong.visitkorea.or.kr/cms/resource/17/2556217_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2556217_image2_1.jpg,127.0094413591,37.5335114167,6,20191030151619,3547,21,갤러리조은,04420,
79,경상남도 거제시 계룡로7길 2,(고현동),36,A02,A0206,A02060900,130739,14,20060224000000,http://tong.visitkorea.or.kr/cms/resource/20/1978720_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1978720_image3_1.jpg,128.6229205358,34.8790041960,6,20181030131657,20320,1,거제도서관,53257,
80,경상남도 거제시 장승로 145,(장승포동),36,A02,A0206,A02060600,1749449,14,20121108153511,,,128.7231565789,34.8671295553,6,20191203174454,17699,1,거제문화예술회관,53322,
81,경상남도 거제시 능포로 7,(장승포동),36,A02,A0206,A02060700,129947,14,20071106013633,http://tong.visitkorea.or.kr/cms/resource/06/1978706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1978706_image3_1.jpg,128.7230565080,34.8701125536,6,20190614104933,17474,1,거제문화원,53317,
82,경상남도 거제시 연초면 대금산로 339-7,,36,A02,A0206,A02060100,1622150,14,20120504093345,,,128.6773472442,34.9499833531,6,20180515150036,20665,1,거제민속박물관,53210,
83,경상남도 거제시 거제대로 3791,(옥포동),36,A02,A0206,A02060100,129805,14,20071106013111,http://tong.visitkorea.or.kr/cms/resource/00/1610000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1610000_image3_1.jpg,128.6861924097,34.8940508785,6,20180515161450,37321,1,거제박물관,53226,
84,경상남도 거제시 일운면 지세포해안로 15,,36,A02,A0206,A02060300,2001650,14,20150507103246,http://tong.visitkorea.or.kr/cms/resource/55/2367555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2367555_image3_1.jpg,128.7014926255,34.8358937646,6,20190829160819,7838,1,거제씨월드,53328,
85,경상남도 거제시 일운면 지세포해안로 41,,36,A02,A0206,A02060300,1622179,14,20120504094140,http://tong.visitkorea.or.kr/cms/resource/53/1610953_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1610953_image3_1.jpg,128.7018815390,34.8336995718,6,20190709151015,24945,1,거제어촌민속전시관,53328,
86,경상남도 거창군 거창읍 수남로 2181,,36,A02,A0206,A02060600,1750851,14,20121112164237,,,127.9102618219,35.6734631366,6,20191203173909,23715,2,거창문화센터,50147,
87,경상남도 거창군 거창읍 수남로 2193-40,,36,A02,A0206,A02060700,130000,14,20071106013816,,,127.9094618904,35.6735325589,6,20180202152048,17244,2,거창문화원,50147,
88,경상남도 거창군 거창읍 수남로 2181,,36,A02,A0206,A02060100,130084,14,20071106014132,http://tong.visitkorea.or.kr/cms/resource/86/1611086_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1611086_image3_1.jpg,127.9102618219,35.6734631366,6,20181231110801,21658,2,거창박물관,50147,
89,경상남도 거창군 신원면 신차로 2924,,36,A02,A0206,A02060200,1576971,14,20120323155857,,,127.9248970117,35.5557433836,6,20180820155753,14432,2,거창사건역사교육관,50153,
90,경상남도 거창군 거창읍 거함대로 3372-60,,36,A02,A0206,A02060300,1798587,14,20130306105930,http://tong.visitkorea.or.kr/cms/resource/57/2022357_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2022357_image3_1.jpg,127.9217607905,35.6740466091,6,20191126174310,21270,2,거창사과테마파크,50147,
91,제주특별자치도 서귀포시 안덕면 일주서로 1611,,39,A02,A0206,A02060100,130853,14,20070910000000,http://tong.visitkorea.or.kr/cms/resource/06/1957706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1957706_image2_1.jpg,126.3459024043,33.2549657152,6,20180402153832,33121,3,건강과 성 박물관(제주),63531,
92,서울특별시 광진구 능동로 120,(화양동),1,A02,A0206,A02060900,130232,14,20071106014800,http://tong.visitkorea.or.kr/cms/resource/49/1502949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1502949_image3_1.jpg,127.0763072274,37.5428781974,6,20180706140718,29374,6,건국대학교 상허기념도서관,05029,
93,서울특별시 광진구 능동로 120,(화양동),1,A02,A0206,A02060100,129818,14,20071106013148,http://tong.visitkorea.or.kr/cms/resource/32/1502932_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1502932_image3_1.jpg,127.0763072274,37.5428781974,6,20180604161315,18157,6,건국대학교박물관,05029,
94,충청남도 홍성군 결성면 구성남로 91,,34,A02,A0206,A02060100,915371,14,20100106175706,http://tong.visitkorea.or.kr/cms/resource/39/1602739_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1602739_image3_1.jpg,126.5489604587,36.5326051200,6,20190312172107,20287,15,결성농요내포농사박물관,32212,
95,서울특별시 강서구 양천로47길 36,(가양동),1,A02,A0206,A02060500,774675,14,20090803111447,http://tong.visitkorea.or.kr/cms/resource/28/1570628_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1570628_image3_1.jpg,126.8383836374,37.5722066362,6,20190926154838,19604,4,겸재정선미술관,07522,
96,경기도 과천시 도서관길 36,(별양동),31,A02,A0206,A02060900,130832,14,20060510000000,http://tong.visitkorea.or.kr/cms/resource/98/1858998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1858998_image3_1.jpg,126.9965953850,37.4323257114,6,20181029160617,20490,3,경기과천교육도서관,13836,
97,경기도 수원시 영통구 광교산로 154-42,(이의동),31,A02,A0206,A02060100,130919,14,20070710000000,http://tong.visitkorea.or.kr/cms/resource/05/1786005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1786005_image3_1.jpg,127.0347178433,37.3005500052,6,20181227113621,17521,13,경기대학교박물관,16227,
98,경기도 용인시 기흥구 민속촌로 89,(보라동),31,A02,A0206,A02060600,130546,14,20050309000000,,,127.1135118480,37.2593867373,6,20181107133954,20915,23,경기도국악당,17075,
99,경기도 수원시 팔달구 효원로307번길 20,(인계동),31,A02,A0206,A02060600,130489,14,20040312000000,http://tong.visitkorea.or.kr/cms/resource/86/1785886_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1785886_image3_1.jpg,127.0367742919,37.2619683981,6,20181030104103,19585,13,경기도문화의전당,16488,
